id,m,si,orient,off,curves,patch_ov,angles,lengths,whichEdge,mapping,iso_criteria,deep_criteria,aniso,min_block,block_criteria,block_bound,min_angle,spike_fatal,edge_ratio,on_clamp,vertex_figure,vdeg_match,homeo,wp,orbifold,evidence
8832,6,1,1,2,IIIIII,not tested,180.00 90.00 90.00 180.00 90.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,cm,1*x,L3
8832,6,1,1,5,IIIIII,not tested,180.00 90.00 90.00 180.00 90.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,cm,1*x,L3
8833,6,1,0,1,IIIIII,not tested,180.00 90.00 90.00 180.00 90.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pm,1**,L3
8833,6,1,0,4,IIIIII,not tested,180.00 90.00 90.00 180.00 90.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pm,1**,L3
8833,6,1,1,2,IIIIII,not tested,180.00 90.00 90.00 180.00 90.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pm,1**,L3
8833,6,1,1,5,IIIIII,not tested,180.00 90.00 90.00 180.00 90.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pm,1**,L3
8837,6,0,0,1,IIIIII,not tested,240.00 120.00 60.00 120.00 60.00 120.00,1.0000 1.0000 2.0000 2.0000 1.0000 1.0000,0 0 2 2 0 0,0 0 0 0 0 0,"1,2,6,7",,no (tile),,,,60.00,,0.5000,,3 4,yes,4_2 6_4,pmg,22*,L3
8837,6,0,0,5,IIIIII,not tested,120.00 60.00 120.00 240.00 120.00 60.00,1.0000 0.5000 0.5000 0.5000 0.5000 1.0000,0 1 1 1 1 0,0 0 0 0 0 0,"1,2,6,7",,no (tile),,,,60.00,,0.5000,,3 4,yes,4_2 6_4,pmg,22*,L3
8837,6,0,1,1,IIIIII,not tested,120.00 60.00 120.00 240.00 120.00 60.00,1.0000 0.5000 0.5000 0.5000 0.5000 1.0000,0 1 1 1 1 0,0 0 0 0 0 0,"1,2,6,7",,no (tile),,,,60.00,,0.5000,,3 4,yes,4_2 6_4,pmg,22*,L3
8837,6,0,1,5,IIIIII,not tested,240.00 120.00 60.00 120.00 60.00 120.00,1.0000 1.0000 2.0000 2.0000 1.0000 1.0000,0 0 2 2 0 0,0 0 0 0 0 0,"1,2,6,7",,no (tile),,,,60.00,,0.5000,,3 4,yes,4_2 6_4,pmg,22*,L3
8837,6,1,0,1,IIIIII,not tested,180.00 90.00 90.00 180.00 90.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pmg,22*,L3
8837,6,1,0,4,IIIIII,not tested,180.00 90.00 90.00 180.00 90.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pmg,22*,L3
8837,6,1,1,2,IIIIII,not tested,180.00 90.00 90.00 180.00 90.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pmg,22*,L3
8837,6,1,1,5,IIIIII,not tested,180.00 90.00 90.00 180.00 90.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pmg,22*,L3
8906,6,0,0,0,SSSSSS,not tested,120.00 120.00 120.00 120.00 120.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,4,7",,no (tile),,,,120.00,,1.0000,,3,yes,6_6 6_1,p6,632,L3
8906,6,0,0,1,SSSSSS,not tested,120.00 120.00 120.00 120.00 120.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,4,7",,no (tile),,,,120.00,,1.0000,,3,yes,6_6 6_1,p6,632,L3
8906,6,0,0,2,SSSSSS,not tested,120.00 120.00 120.00 120.00 120.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,4,7",,no (tile),,,,120.00,,1.0000,,3,yes,6_6 6_1,p6,632,L3
8906,6,0,0,3,SSSSSS,not tested,120.00 120.00 120.00 120.00 120.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,4,7",,no (tile),,,,120.00,,1.0000,,3,yes,6_6 6_1,p6,632,L3
8906,6,0,0,4,SSSSSS,not tested,120.00 120.00 120.00 120.00 120.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,4,7",,no (tile),,,,120.00,,1.0000,,3,yes,6_6 6_1,p6,632,L3
8906,6,0,0,5,SSSSSS,not tested,120.00 120.00 120.00 120.00 120.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,4,7",,no (tile),,,,120.00,,1.0000,,3,yes,6_6 6_1,p6,632,L3
8906,6,0,1,0,IIIIII,not tested,120.00 120.00 120.00 120.00 120.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,7",,no (tile),,,,120.00,,1.0000,,3,yes,6_6 6_1,p6,632,L3
8906,6,0,1,1,IIIIII,not tested,120.00 120.00 120.00 120.00 120.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,7",,no (tile),,,,120.00,,1.0000,,3,yes,6_6 6_1,p6,632,L3
8906,6,0,1,2,IIIIII,not tested,120.00 120.00 120.00 120.00 120.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,7",,no (tile),,,,120.00,,1.0000,,3,yes,6_6 6_1,p6,632,L3
8906,6,0,1,3,IIIIII,not tested,120.00 120.00 120.00 120.00 120.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,7",,no (tile),,,,120.00,,1.0000,,3,yes,6_6 6_1,p6,632,L3
8906,6,0,1,4,IIIIII,not tested,120.00 120.00 120.00 120.00 120.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,7",,no (tile),,,,120.00,,1.0000,,3,yes,6_6 6_1,p6,632,L3
8906,6,0,1,5,IIIIII,not tested,120.00 120.00 120.00 120.00 120.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,7",,no (tile),,,,120.00,,1.0000,,3,yes,6_6 6_1,p6,632,L3
8951,6,0,0,1,IIIIII,not tested,90.00 180.00 90.00 60.00 270.00 30.00,1.0000 1.0000 1.7321 1.7321 1.0000 1.7321,0 0 2 2 0 2,0 0 0 0 0 0,"1,2,6",,no (tile),,,,30.00,,0.5774,,4 5,yes,3_1 4_1,cm,1*x,L2
8951,6,0,0,5,IIIIII,not tested,90.00 180.00 90.00 30.00 270.00 60.00,1.0000 1.0000 1.7321 1.0000 1.7321 1.7321,0 0 2 0 2 2,0 0 0 0 0 0,"1,2,6",,no (tile),,,,30.00,,0.5774,,4 5,yes,3_1 4_1,cm,1*x,L2
8958,6,1,0,0,IIIIII,not tested,60.00 180.00 60.00 180.00 60.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 0 1 1 0,0 0 0 0 0 0,"2,3,5,6",,no (tile),,,,60.00,,1.0000,,4 6,yes,3_2 4_2,pmg,22*,L2
8958,6,1,0,2,IIIIII,not tested,60.00 180.00 60.00 180.00 60.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 0 1,0 0 0 0 0 0,"2,3,5,6",,no (tile),,,,60.00,,1.0000,,4 6,yes,3_2 4_2,pmg,22*,L2
8959,6,1,0,0,IIIIII,not tested,60.00 180.00 60.00 180.00 60.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,5,6,8",,no (tile),,,,60.00,,1.0000,,4 6,yes,3_2 4_2,cm,1*x,L2
8959,6,1,0,2,IIIIII,not tested,60.00 180.00 60.00 180.00 60.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,5,6,8",,no (tile),,,,60.00,,1.0000,,4 6,yes,3_2 4_2,cm,1*x,L2
8964,6,1,0,0,IIIIII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pmg,22*,L3
8964,6,1,0,3,IIIIII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pmg,22*,L3
8964,6,1,1,1,IIIIII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pmg,22*,L3
8964,6,1,1,4,IIIIII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pmg,22*,L3
8973,6,0,0,1,SSSSSS,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 0 0 0,"1,4",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 5_1,p2,2222,L2
8973,6,0,0,4,SSSSSS,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 0 0 0,"1,4",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 5_1,p2,2222,L2
8973,6,0,1,0,SIISII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 2 0 1 2,0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 5_1,p2,2222,L2
8973,6,0,1,3,SIISII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 2 0 1 2,0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 5_1,p2,2222,L2
8974,6,0,0,1,SUUSUU,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 2 0 0 2,"1,2,3,4,5",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 5_1,pgg,22x,L2
8974,6,0,0,4,SUUSUU,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 2 0 0 2,"1,2,3,4,5",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 5_1,pgg,22x,L2
8974,6,0,1,0,SIISII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 5_1,pgg,22x,L2
8974,6,0,1,3,SIISII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 5_1,pgg,22x,L2
8980,6,0,0,1,IIIIII,not tested,90.00 180.00 90.00 60.00 270.00 30.00,1.0000 1.0000 1.7321 1.7321 1.0000 1.7321,0 0 2 2 0 2,0 0 0 0 0 0,"1,2,6",,no (tile),,,,30.00,,0.5774,,4 5,yes,3_1 4_1,pgg,22x,L2
8980,6,0,0,5,IIIIII,not tested,90.00 180.00 90.00 30.00 270.00 60.00,1.0000 1.0000 1.7321 1.0000 1.7321 1.7321,0 0 2 0 2 2,0 0 0 0 0 0,"1,2,6",,no (tile),,,,30.00,,0.5774,,4 5,yes,3_1 4_1,pgg,22x,L2
8982,6,0,0,1,SSSSSS,not tested,180.00 59.91 60.09 60.00 180.00 180.00,1.0000 3.9964 3.9927 1.0000 1.0000 1.0000,0 1 2 0 0 0,0 0 0 0 0 0,1,,no (tile),,,,59.91,,0.2502,,4 6,yes,3_2 4_2,p2,2222,hand
8982,6,0,1,3,SJJSSS,not tested,180.00 43.01 93.97 43.01 180.00 180.00,1.0000 2.7352 2.7352 1.0000 1.0000 1.0000,0 1 1 0 0 0,0 0 2 0 0 0,"2,6",,no (tile),,,,43.01,,0.3656,,4 6,yes,3_2 4_2,p2,2222,hand
8982,6,3,1,1,SJSJJJ,not tested,108.38 28.34 251.62 108.38 43.28 180.00,1.0000 1.0384 1.0000 1.0384 1.0384 1.0384,0 1 0 1 1 1,0 0 1 3 1 2,"1,3,5",,no (tile),,,,28.34,,0.9630,,4 6,yes,3_2 4_2,p2,2222,hand
8982,6,4,0,3,SSSSSS,not tested,180.00 60.00 180.00 60.00 180.00 60.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,8",,no (tile),,,,60.00,,1.0000,,4 6,yes,3_2 4_2,p2,2222,hand
8982,6,4,0,5,SSSSSS,not tested,180.00 60.00 180.00 60.00 180.00 60.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,8",,no (tile),,,,60.00,,1.0000,,4 6,yes,3_2 4_2,p2,2222,hand
8982,6,7,1,2,JJJSJS,not tested,232.73 180.00 -11.25 232.73 127.27 -41.48,1.0000 1.0000 1.0000 0.2675 1.0000 0.2675,0 0 0 3 0 3,0 3 1 0 2 1,"1,3,5",,no (tile),,,,11.25,,0.2675,,4 6,yes,3_2 4_2,p2,2222,hand
8982,6,9,0,3,SSSSSS,not tested,180.00 180.00 180.00 59.91 60.09 60.00,1.0000 1.0000 1.0000 3.9964 3.9927 1.0000,0 0 0 3 4 0,0 0 0 0 0 0,1,,no (tile),,,,59.91,,0.2502,,4 6,yes,3_2 4_2,p2,2222,hand
8982,6,9,1,5,SSSJJS,not tested,180.00 180.00 180.00 43.01 93.97 43.01,1.0000 1.0000 1.0000 2.7352 2.7352 1.0000,0 0 0 3 3 0,0 0 0 0 2 0,"2,6",,no (tile),,,,43.01,,0.3656,,4 6,yes,3_2 4_2,p2,2222,hand
8986,6,0,0,2,SJJSSS,not tested,180.00 45.00 90.00 45.00 180.00 180.00,1.0000 2.8284 2.8284 1.0000 1.0000 1.0000,0 1 1 0 0 0,0 0 3 0 0 0,9,,no (tile),,,,45.00,,0.3536,,4 5,yes,3_2 4_2,p2,2222,L2
8986,6,0,1,2,SIISSS,not tested,180.00 44.88 90.00 45.12 180.00 180.00,1.0000 2.8345 2.8223 1.0000 1.0000 1.0000,0 1 2 0 0 0,0 0 0 0 0 0,1,,no (tile),,,,44.88,,0.3528,,4 5,yes,3_2 4_2,p2,2222,L2
8986,6,9,0,4,SSSJJS,not tested,180.00 180.00 180.00 45.00 90.00 45.00,1.0000 1.0000 1.0000 2.8284 2.8284 1.0000,0 0 0 3 3 0,0 0 0 0 3 0,9,,no (tile),,,,45.00,,0.3536,,4 5,yes,3_2 4_2,p2,2222,L2
8986,6,9,1,4,SSSIIS,not tested,180.00 180.00 180.00 44.88 90.00 45.12,1.0000 1.0000 1.0000 2.8345 2.8223 1.0000,0 0 0 3 4 0,0 0 0 0 0 0,1,,no (tile),,,,44.88,,0.3528,,4 5,yes,3_2 4_2,p2,2222,L2
9001,6,1,0,0,UUUUUU,not tested,60.00 180.00 60.00 180.00 60.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 2 0 2 0 2,"1,2,6,8",,no (tile),,,,60.00,,1.0000,,4 6,yes,3_2 4_2,pgg,22x,L2
9001,6,1,0,2,UUUUUU,not tested,60.00 180.00 60.00 180.00 60.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 2 0 2 0 2,"1,2,6,8",,no (tile),,,,60.00,,1.0000,,4 6,yes,3_2 4_2,pgg,22x,L2
9011,6,1,0,0,SSSSSS,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,4,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,p2,2222,L2
9011,6,1,0,3,SSSSSS,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,4,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,p2,2222,L2
9011,6,1,1,1,SSSSSS,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 1 1 0 1 1,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,p2,2222,L2
9011,6,1,1,4,SSSSSS,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 1 1 0 1 1,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,p2,2222,L2
9017,6,0,1,1,SSSSSS,not tested,272.08 180.00 -34.32 -57.75 272.08 87.92,1.0000 1.0000 3.5447 1.0000 1.0000 1.0000,0 0 2 0 0 0,0 0 0 1 0 1,"1,6",,no (tile),,,,34.32,,0.2821,,4 6,yes,3_2 4_2,pgg,22x,L2
9017,6,2,0,5,SSSSSS,not tested,33.73 180.00 22.67 337.33 22.67 123.60,1.0000 1.0000 1.0000 1.0000 1.0000 1.3882,0 0 0 0 0 5,0 0 1 0 1 0,"1,6",,no (tile),,,,22.67,,0.7204,,4 6,yes,3_2 4_2,pgg,22x,L2
9020,6,0,0,0,IIIIII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pgg,22x,L3
9020,6,0,0,1,IIIIII,not tested,180.00 60.00 120.00 180.00 60.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,60.00,,1.0000,,3 4,yes,4_2 6_4,pgg,22x,L3
9020,6,0,0,3,IIIIII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pgg,22x,L3
9020,6,0,0,4,IIIIII,not tested,180.00 60.00 120.00 180.00 60.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,60.00,,1.0000,,3 4,yes,4_2 6_4,pgg,22x,L3
9020,6,0,1,0,IIIIII,not tested,60.00 180.00 120.00 60.00 180.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,60.00,,1.0000,,3 4,yes,4_2 6_4,pgg,22x,L3
9020,6,0,1,1,IIIIII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pgg,22x,L3
9020,6,0,1,3,IIIIII,not tested,60.00 180.00 120.00 60.00 180.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,60.00,,1.0000,,3 4,yes,4_2 6_4,pgg,22x,L3
9020,6,0,1,4,IIIIII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_2 6_4,pgg,22x,L3
9037,6,0,0,2,IIIIII,not tested,60.00 180.00 120.00 60.00 180.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,60.00,,1.0000,,3 4,yes,4_4 5_2,pgg,22x,L3
9037,6,0,0,5,IIIIII,not tested,60.00 180.00 120.00 60.00 180.00 120.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 0 0 0,"1,2,3,4,5,6",,no (tile),,,,60.00,,1.0000,,3 4,yes,4_4 5_2,pgg,22x,L3
9037,6,1,0,1,SSSSSS,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 1 1 0 1 1,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_4 5_2,pgg,22x,L3
9037,6,1,0,4,SSSSSS,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 1 1 0 1 1,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_4 5_2,pgg,22x,L3
9037,6,1,1,0,IIIIII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_4 5_2,pgg,22x,L3
9037,6,1,1,3,IIIIII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,4_4 5_2,pgg,22x,L3
13528,6,1,0,1,IIIIII,not tested,90.00 180.00 90.00 90.00 180.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_4 5_2,cmm,2*22,L3
13528,6,1,1,1,IIIIII,not tested,90.00 180.00 90.00 90.00 180.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 0 0 0 0,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_4 5_2,cmm,2*22,L3
13528,6,2,0,2,IIIIII,not tested,90.00 180.00 90.00 90.00 180.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 2 0 0 2,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_4 5_2,cmm,2*22,L3
13528,6,2,1,0,IIIIII,not tested,90.00 180.00 90.00 90.00 180.00 90.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 0 2 0 0 2,0 0 0 0 0 0,"1,2,3,4,5,6,9",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_4 5_2,cmm,2*22,L3
23960,6,0,0,1,UIIUII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 2 0 2 1,0 0 0 2 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 6_4,pm,1**,L2
23960,6,0,0,4,UIIUII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 2 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 6_4,pm,1**,L2
23960,6,0,1,0,UIIUII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 2 0 2 1,0 0 0 2 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 6_4,pm,1**,L2
23960,6,0,1,3,UIIUII,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 2 0 0,"1,2,3,4,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 6_4,pm,1**,L2
23961,6,0,0,1,USSUSS,not tested,90.00 90.00 180.00 90.00 90.00 180.00,1.0000 1.0000 1.0000 1.0000 1.0000 1.0000,0 1 1 0 1 1,0 0 0 2 1 1,"1,5,6",,no (tile),,,,90.00,,1.0000,,3 4,yes,5_2 6_4,pmg,22*,L2
